Pn	Ps	Dn	Ds	skipped_codons	NI	alpha	pvalue	file
0	1	126	224	69	0.0	1.0		6542at7088.fasta
1	3	71	92	4	0.43192488262910794	0.568075117370892	0.6348753085552773	11023at7088.fasta
1	0	61	41	29				15207at7088.fasta
0	0	54	79	23				14690at7088.fasta
0	3	126	151	36	0.0	1.0		7817at7088.fasta
0	0	173	461	5				616at7088.fasta
0	0	14	95	5				12671at7088.fasta
0	0	188	212	9				3339at7088.fasta
0	1	183	361	124	0.0	1.0		2557at7088.fasta
1	0	227	222	87				4069at7088.fasta
5	2	625	216	303	0.864	0.136	1.0	5190at7088.fasta
0	0	134	139	120				6358at7088.fasta
0	0	90	75	29				9927at7088.fasta
0	3	130	71	432	0.0	1.0		3231at7088.fasta
0	0	319	278	51				2023at7088.fasta
0	0	112	190	20				4417at7088.fasta
0	1	93	97	5	0.0	1.0		9465at7088.fasta
0	0	196	158	12				5500at7088.fasta
1	7	256	123	63	0.06863839285714285	0.9313616071428572	0.0024799635288913525	8222at7088.fasta
0	4	55	96	8	0.0	1.0		10694at7088.fasta
0	0	26	99	2				12453at7088.fasta
0	1	104	69	63	0.0	1.0		11932at7088.fasta
2	5	89	147	100	0.6606741573033709	0.33932584269662913	0.71459151018182	6725at7088.fasta
0	0	312	237	140				4070at7088.fasta
0	0	70	154	5				7597at7088.fasta
4	3	75	62	2	1.1022222222222222	-0.10222222222222221	1.0	12008at7088.fasta
0	0	34	126	5				10879at7088.fasta
0	2	36	153	14	0.0	1.0		7900at7088.fasta
0	0	19	41	10				14831at7088.fasta
0	3	48	76	31	0.0	1.0		13369at7088.fasta
0	0	276	165	21				7837at7088.fasta
1	0	78	124	64				8613at7088.fasta
0	0	526	377	69				731at7088.fasta
10	12	347	148	70	0.3554274735830932	0.6445725264169069	0.01877831480027149	4370at7088.fasta
29	18	131	284	82	3.4927905004240882	-2.4927905004240882	7.500821282980556e-05	2821at7088.fasta
0	3	31	182	103	0.0	1.0		4680at7088.fasta
1	1	200	135	266	0.675	0.32499999999999996	1.0	5446at7088.fasta
0	0	32	170	3				6826at7088.fasta
0	0	213	158	8				4237at7088.fasta
2	3	323	87	232	0.17956656346749225	0.8204334365325078	0.07050671131705077	10671at7088.fasta
0	4	86	238	18	0.0	1.0		4915at7088.fasta
0	1	89	92	241	0.0	1.0		4486at7088.fasta
0	3	23	160	4	0.0	1.0		8065at7088.fasta
0	0	72	116	40				6674at7088.fasta
0	0	168	196	30				4279at7088.fasta
0	0	55	118	9				9597at7088.fasta
0	0	54	115	4				11158at7088.fasta
0	0	77	59	7				13504at7088.fasta
0	2	70	17	114	0.0	1.0		15241at7088.fasta
4	1	253	222	52	3.5098814229249014	-2.5098814229249014	0.3786906351235637	5147at7088.fasta
0	0	227	219	141				2359at7088.fasta
5	7	99	151	109	1.0894660894660895	-0.08946608946608947	1.0	7126at7088.fasta
3	5	115	95	13	0.49565217391304345	0.5043478260869565	0.4744881706667272	11111at7088.fasta
4	7	427	438	470	0.5861492137838742	0.4138507862161258	0.5468167219999527	1913at7088.fasta
2	2	182	165	5	0.9065934065934066	0.09340659340659341	1.0	4253at7088.fasta
1	0	194	138	12				6585at7088.fasta
0	2	389	294	43	0.0	1.0		2251at7088.fasta
0	0	118	94	23				8890at7088.fasta
0	0	12	69	0				14986at7088.fasta
2	1	70	168	4	4.8	-3.8	0.21337349606764006	7659at7088.fasta
1	0	138	163	10				6797at7088.fasta
0	0	43	61	1				13097at7088.fasta
0	0	19	83	199				6261at7088.fasta
0	0	129	183	5				4753at7088.fasta
0	0	197	162	40				5483at7088.fasta
2	6	320	291	6	0.303125	0.696875	0.16198808551363508	1544at7088.fasta
0	0	24	40	26				15226at7088.fasta
1	0	211	182	41				4267at7088.fasta
1	2	197	495	31	1.2563451776649746	-0.25634517766497456	1.0	1811at7088.fasta
0	12	183	288	72	0.0	1.0		2220at7088.fasta
1	7	291	383	77	0.1880216003927344	0.8119783996072656	0.14713372517714673	2287at7088.fasta
1	2	57	32	123	0.2807017543859649	0.7192982456140351	0.5524605828953655	15151at7088.fasta
0	1	8	82	46	0.0	1.0		13194at7088.fasta
2	2	103	72	48	0.6990291262135923	0.30097087378640774	1.0	10709at7088.fasta
0	0	212	233	807				1884at7088.fasta
0	2	159	338	9	0.0	1.0		1398at7088.fasta
0	1	40	112	10	0.0	1.0		10791at7088.fasta
0	0	64	79	8				12566at7088.fasta
2	1	288	314	100	2.1805555555555554	-1.1805555555555554	0.6094741115722901	1351at7088.fasta
0	1	71	101	20	0.0	1.0		11147at7088.fasta
0	4	19	264	0	0.0	1.0		3226at7088.fasta
1	6	378	749	97	0.33024691358024694	0.6697530864197531	0.43491058913627734	332at7088.fasta
0	0	91	114	57				7313at7088.fasta
1	0	283	298	59				1705at7088.fasta
0	0	7	48	0				15190at7088.fasta
0	10	152	210	6	0.0	1.0		3477at7088.fasta
0	8	71	110	15	0.0	1.0		11080at7088.fasta
0	0	70	77	0				11593at7088.fasta
2	3	143	310	64	1.4452214452214451	-0.44522144522144513	0.6537855016755661	2715at7088.fasta
0	2	44	44	21	0.0	1.0		13654at7088.fasta
0	2	82	139	83	0.0	1.0		4623at7088.fasta
0	0	65	120	92				10829at7088.fasta
0	0	36	44	91				13437at7088.fasta
1	0	144	124	33				8238at7088.fasta
0	0	14	62	2				15270at7088.fasta
10	8	264	152	81	0.7196969696969696	0.2803030303030304	0.6186302212054655	5413at7088.fasta
0	0	40	57	1				12633at7088.fasta
3	5	209	419	95	1.2028708133971293	-0.2028708133971293	1.0	1647at7088.fasta
0	4	79	141	168	0.0	1.0		10904at7088.fasta
0	0	14	62	0				14998at7088.fasta
1	6	434	535	11	0.2054531490015361	0.7945468509984639	0.13915114549374016	505at7088.fasta
0	0	47	180	7				6339at7088.fasta
0	2	176	260	7	0.0	1.0		2835at7088.fasta
5	8	197	230	105	0.7296954314720812	0.27030456852791884	0.7790533198285037	3361at7088.fasta
5	0	67	133	111				6063at7088.fasta
0	0	69	151	6				7084at7088.fasta
1	3	138	165	17	0.39855072463768115	0.6014492753623188	0.6292871288470927	10943at7088.fasta
184	52	94	114	152	4.291325695581015	-3.2913256955810146	9.128853341874576e-13	5030at7088.fasta
0	0	43	129	2				9142at7088.fasta
0	0	83	149	77				5508at7088.fasta
0	1	151	164	95	0.0	1.0		5205at7088.fasta
15	16	341	408	65	1.1217008797653958	-0.12170087976539579	0.854490489951806	764at7088.fasta
0	0	242	220	398				2242at7088.fasta
7	11	84	89	65	0.6742424242424242	0.3257575757575758	0.4683110107835033	11072at7088.fasta
2	6	386	180	623	0.15544041450777202	0.844559585492228	0.016311837527319326	1264at7088.fasta
18	7	75	96	293	3.291428571428572	-2.291428571428572	0.010015739202541637	5922at7088.fasta
0	1	21	95	2	0.0	1.0		9441at7088.fasta
2	16	922	926	523	0.12554229934924077	0.8744577006507592	0.0012591569003728774	231at7088.fasta
5	0	63	101	202				6989at7088.fasta
2	3	74	146	41	1.3153153153153152	-0.3153153153153152	1.0	7114at7088.fasta
0	0	161	114	21				5954at7088.fasta
3	1	240	156	73	1.95	-0.95	1.0	3580at7088.fasta
1	0	70	119	10				9067at7088.fasta
0	0	62	132	44				6991at7088.fasta
5	6	113	136	97	1.0029498525073746	-0.002949852507374562	1.0	8514at7088.fasta
1	1	171	79	12	0.4619883040935673	0.5380116959064327	0.5350028457598178	9380at7088.fasta
0	4	87	229	241	0.0	1.0		3343at7088.fasta
4	0	336	341	307				1725at7088.fasta
7	9	581	637	248	0.8527443105756359	0.14725568942436407	0.8058402620827159	366at7088.fasta
1	38	319	869	116	0.07168784029038112	0.9283121597096189	0.00013701307883769032	254at7088.fasta
11	15	410	781	116	1.3969105691056911	-0.3969105691056911	0.4101424355462129	232at7088.fasta
0	0	32	162	28				11731at7088.fasta
0	0	49	160	364				2240at7088.fasta
2	6	140	259	81	0.6166666666666666	0.3833333333333334	0.7188885253494415	4100at7088.fasta
0	1	232	350	15	0.0	1.0		2403at7088.fasta
3	3	107	65	21	0.6074766355140188	0.39252336448598124	0.6758378126715114	9524at7088.fasta
0	0	407	493	809				652at7088.fasta
3	0	622	453	142				758at7088.fasta
0	4	48	118	7	0.0	1.0		11189at7088.fasta
1	1	367	364	322	0.9918256130790191	0.008174386920980936	1.0	1453at7088.fasta
0	4	90	207	29	0.0	1.0		4821at7088.fasta
0	13	216	212	354	0.0	1.0		821at7088.fasta
14	10	254	335	130	1.8464566929133859	-0.8464566929133859	0.1481651461937868	2535at7088.fasta
0	0	154	177	70				6540at7088.fasta
0	0	35	81	1				13687at7088.fasta
0	0	217	465	140				757at7088.fasta
1	3	36	143	2	1.324074074074074	-0.32407407407407396	1.0	6935at7088.fasta
0	0	35	74	2				13638at7088.fasta
0	6	110	82	55	0.0	1.0		11599at7088.fasta
1	0	17	101	1				11372at7088.fasta
0	0	61	216	14				6265at7088.fasta
2	6	138	134	192	0.323671497584541	0.676328502415459	0.2819422105785213	3681at7088.fasta
3	12	224	199	22	0.2220982142857143	0.7779017857142857	0.016034302470533134	3127at7088.fasta
2	0	371	545	122				611at7088.fasta
0	1	102	113	3	0.0	1.0		11165at7088.fasta
0	7	16	162	20	0.0	1.0		8079at7088.fasta
2	1	203	320	68	3.152709359605911	-2.152709359605911	0.5634300973168415	2815at7088.fasta
1	0	71	291	560				2041at7088.fasta
0	0	100	57	10				11660at7088.fasta
2	3	82	194	7	1.5772357723577235	-0.5772357723577235	0.6370767346665522	5851at7088.fasta
1	0	79	145	3				6321at7088.fasta
0	3	50	54	4	0.0	1.0		14156at7088.fasta
0	1	183	136	43	0.0	1.0		5964at7088.fasta
0	0	107	105	66				10496at7088.fasta
0	0	33	125	13				10151at7088.fasta
0	4	177	369	154	0.0	1.0		1417at7088.fasta
0	0	32	44	1				15922at7088.fasta
6	25	481	330	517	0.16465696465696467	0.8353430353430353	1.8278275338197548e-05	375at7088.fasta
0	4	65	116	35	0.0	1.0		9568at7088.fasta
1	5	113	100	50	0.1769911504424779	0.8230088495575221	0.10688294776249893	11787at7088.fasta
9	11	332	238	187	0.586527929901424	0.413472070098576	0.2567000062883153	1472at7088.fasta
0	4	133	101	71	0.0	1.0		10345at7088.fasta
5	5	105	113	33	1.0761904761904761	-0.07619047619047614	1.0	13075at7088.fasta
3	2	118	137	159	1.7415254237288136	-0.7415254237288136	0.6661778395402616	4068at7088.fasta
13	8	512	509	343	1.6154785156250002	-0.6154785156250002	0.3787177041119994	562at7088.fasta
1	0	75	123	80				9102at7088.fasta
5	4	173	243	61	1.7557803468208093	-0.7557803468208093	0.5006842252104908	2860at7088.fasta
0	0	131	197	27				6186at7088.fasta
0	0	69	136	7				10023at7088.fasta
8	17	298	367	174	0.5795499407816818	0.42045005921831824	0.22534651759007396	1313at7088.fasta
1	4	138	83	46	0.1503623188405797	0.8496376811594203	0.07370529682823822	9788at7088.fasta
0	0	39	101	23				10386at7088.fasta
0	2	129	97	54	0.0	1.0		12221at7088.fasta
1	0	69	192	27				6020at7088.fasta
2	4	182	85	25	0.23351648351648352	0.7664835164835164	0.09066806013811149	8116at7088.fasta
0	0	2	52	0				15673at7088.fasta
0	3	210	227	23	0.0	1.0		4369at7088.fasta
2	13	167	212	6	0.19530170428374022	0.8046982957162598	0.029869601094451356	3521at7088.fasta
2	3	255	299	750	0.7816993464052288	0.21830065359477124	1.0	1009at7088.fasta
0	5	48	193	3	0.0	1.0		5251at7088.fasta
1	4	100	46	24	0.115	0.885	0.04147852016646185	11815at7088.fasta
0	0	111	242	75				5019at7088.fasta
28	40	26	67	117	1.8038461538461537	-0.8038461538461537	0.09231287393213983	10698at7088.fasta
0	0	30	21	6				15635at7088.fasta
0	2	81	119	2	0.0	1.0		10716at7088.fasta
0	1	61	46	62	0.0	1.0		13394at7088.fasta
1	6	186	590	83	0.528673835125448	0.47132616487455203	1.0	516at7088.fasta
1	0	103	132	55				7559at7088.fasta
0	0	30	59	50				11898at7088.fasta
0	0	31	43	5				13724at7088.fasta
2	0	466	346	313				988at7088.fasta
0	0	40	45	2				13303at7088.fasta
0	0	7	59	163				14326at7088.fasta
0	0	52	42	33				13289at7088.fasta
6	9	922	235	406	0.16992046276211134	0.8300795372378886	0.000984882126516049	3491at7088.fasta
4	1	240	191	274	3.1833333333333336	-2.1833333333333336	0.3899332946974665	2424at7088.fasta
0	4	123	186	40	0.0	1.0		7342at7088.fasta
0	0	63	70	82				12029at7088.fasta
0	0	151	46	76				9150at7088.fasta
8	7	231	212	62	1.0488559059987632	-0.048855905998763216	1.0	2599at7088.fasta
0	1	61	80	94	0.0	1.0		12237at7088.fasta
0	0	183	233	18				3799at7088.fasta
0	0	210	83	271				6179at7088.fasta
0	3	190	177	139	0.0	1.0		5825at7088.fasta
0	0	162	120	36				6353at7088.fasta
0	1	113	74	88	0.0	1.0		9032at7088.fasta
5	8	345	127	22	0.23007246376811594	0.769927536231884	0.010384365155893693	8106at7088.fasta
1	1	200	178	85	0.8899999999999999	0.1100000000000001	1.0	3904at7088.fasta
28	7	460	289	719	2.5130434782608697	-1.5130434782608697	0.03132727696080809	1317at7088.fasta
1	2	79	266	0	1.6835443037974682	-0.6835443037974682	0.5444428424624288	3853at7088.fasta
0	4	122	117	397	0.0	1.0		8186at7088.fasta
0	0	85	100	42				8859at7088.fasta
5	4	140	88	45	0.7857142857142858	0.2142857142857142	0.7381275768382178	10474at7088.fasta
0	0	10	37	7				14230at7088.fasta
7	1	419	172	570	2.873508353221957	-1.8735083532219572	0.4491340668955148	984at7088.fasta
0	0	178	145	38				8625at7088.fasta
1	4	468	689	283	0.3680555555555556	0.6319444444444444	0.653703788908478	458at7088.fasta
1	6	127	254	34	0.3333333333333333	0.6666666666666667	0.43342062977730567	2166at7088.fasta
0	1	131	124	158	0.0	1.0		6742at7088.fasta
1	1	198	226	116	1.1414141414141414	-0.14141414141414144	1.0	3297at7088.fasta
1	1	225	168	38	0.7466666666666667	0.2533333333333333	1.0	5166at7088.fasta
0	1	131	105	53	0.0	1.0		8034at7088.fasta
0	7	162	193	132	0.0	1.0		9252at7088.fasta
8	3	351	259	543	1.9677113010446343	-0.9677113010446343	0.37140473703221044	2469at7088.fasta
0	0	59	63	22				13216at7088.fasta
2	9	463	447	144	0.21454283657307413	0.7854571634269258	0.03582636002429691	2560at7088.fasta
1	9	145	315	41	0.2413793103448276	0.7586206896551724	0.18440340911414144	2710at7088.fasta
12	50	2430	3330	1327	0.3288888888888889	0.6711111111111111	0.00023219119194993224	4at7088.fasta
0	1	1	38	1	0.0	1.0		15704at7088.fasta
0	0	35	91	2				12713at7088.fasta
0	0	28	106	14				11191at7088.fasta
0	0	170	193	11				3882at7088.fasta
0	0	111	119	48				7778at7088.fasta
12	5	285	313	41	2.6357894736842105	-1.6357894736842105	0.08375240390372757	1500at7088.fasta
0	0	245	139	37				5031at7088.fasta
3	1	89	117	21	3.943820224719101	-2.943820224719101	0.32114376851218956	7884at7088.fasta
0	0	48	56	6				13809at7088.fasta
8	14	515	766	1676	0.8499306518723995	0.15006934812760053	0.8280545941347859	52at7088.fasta
1	3	99	78	50	0.26262626262626265	0.7373737373737373	0.3263837037555951	9752at7088.fasta
2	0	43	85	110				6583at7088.fasta
1	4	140	121	78	0.21607142857142858	0.7839285714285714	0.19028143936497416	4541at7088.fasta
2	7	162	244	10	0.43033509700176364	0.5696649029982364	0.49270238564618274	2873at7088.fasta
3	5	130	303	119	1.3984615384615384	-0.3984615384615384	0.7022626188772991	2845at7088.fasta
0	0	206	161	39				6080at7088.fasta
0	0	78	37	84				9288at7088.fasta
0	0	118	138	96				9145at7088.fasta
0	4	79	169	277	0.0	1.0		2747at7088.fasta
0	0	151	265	389				1366at7088.fasta
24	31	1065	853	161	0.6200817810086324	0.3799182189913676	0.09831237382858576	106at7088.fasta
4	22	222	571	74	0.4676494676494677	0.5323505323505323	0.18587341151875397	730at7088.fasta
0	0	67	88	26				16196at7088.fasta
0	5	72	98	50	0.0	1.0		11368at7088.fasta
0	0	2	52	45				13008at7088.fasta
5	8	166	152	6	0.572289156626506	0.42771084337349397	0.40220295833005815	7447at7088.fasta
4	3	283	167	92	0.7868080094228505	0.21319199057714955	0.7146413674241531	2774at7088.fasta
2	0	28	28	3				15613at7088.fasta
0	1	76	63	33	0.0	1.0		13763at7088.fasta
0	2	154	76	218	0.0	1.0		9885at7088.fasta
9	3	87	188	35	6.482758620689656	-5.482758620689656	0.003300089409250101	6175at7088.fasta
2	8	556	756	158	0.33992805755395683	0.6600719424460432	0.20560919155461688	242at7088.fasta
1	1	330	183	33	0.5545454545454546	0.44545454545454544	1.0	4948at7088.fasta
0	0	62	76	18				10878at7088.fasta
3	12	311	632	15	0.5080385852090032	0.49196141479099675	0.4086024474870267	250at7088.fasta
0	1	216	414	64	0.0	1.0		1962at7088.fasta
0	0	79	56	12				12226at7088.fasta
6	27	1057	1865	321	0.39209502785661726	0.6079049721433827	0.042970871808696826	34at7088.fasta
1	0	83	83	2				10562at7088.fasta
0	5	47	393	18	0.0	1.0		1465at7088.fasta
0	0	73	25	102				14213at7088.fasta
0	0	370	199	238				3221at7088.fasta
0	0	82	81	109				9343at7088.fasta
0	0	106	336	51				3807at7088.fasta
0	0	78	155	95				5580at7088.fasta
0	4	123	305	110	0.0	1.0		1918at7088.fasta
0	0	59	58	3				13230at7088.fasta
15	7	203	251	125	2.6495425756509503	-1.6495425756509503	0.04647107387897757	2181at7088.fasta
0	0	30	87	7				12605at7088.fasta
17	6	169	199	115	3.3362919132149904	-2.3362919132149904	0.009943870521296166	3175at7088.fasta
18	5	776	205	284	0.9510309278350516	0.04896907216494839	1.0	2327at7088.fasta
1	1	79	149	10	1.8860759493670887	-0.8860759493670887	1.0	7598at7088.fasta
3	4	151	66	9	0.3278145695364238	0.6721854304635762	0.20876092190333934	10773at7088.fasta
1	4	176	184	65	0.26136363636363635	0.7386363636363636	0.3726990484729076	5949at7088.fasta
1	4	85	199	52	0.5852941176470589	0.41470588235294115	1.0	4212at7088.fasta
1	1	18	41	10	2.2777777777777777	-1.2777777777777777	0.5295081967213116	15193at7088.fasta
0	1	37	90	183	0.0	1.0		9292at7088.fasta
2	2	382	583	684	1.5261780104712042	-0.5261780104712042	0.6508389838032482	427at7088.fasta
1	3	9	49	0	1.8148148148148147	-0.8148148148148147	0.5146949421434269	13263at7088.fasta
0	0	292	226	38				2460at7088.fasta
0	1	191	276	19	0.0	1.0		2987at7088.fasta
0	0	119	77	98				7749at7088.fasta
0	0	90	169	13				6912at7088.fasta
0	1	64	138	30	0.0	1.0		7755at7088.fasta
0	7	82	185	9	0.0	1.0		6707at7088.fasta
0	1	134	310	105	0.0	1.0		2829at7088.fasta
3	11	205	177	56	0.23547671840354764	0.7645232815964523	0.026367880615569272	3833at7088.fasta
0	1	240	169	37	0.0	1.0		7732at7088.fasta
0	3	67	300	160	0.0	1.0		3047at7088.fasta
0	4	47	84	5	0.0	1.0		11312at7088.fasta
0	5	51	151	31	0.0	1.0		6791at7088.fasta
1	14	865	628	603	0.0518579686209744	0.9481420313790256	5.394179264173366e-05	8438at7088.fasta
2	4	447	389	88	0.43512304250559286	0.5648769574944071	0.4258054088739037	2052at7088.fasta
5	4	153	63	83	0.5147058823529412	0.48529411764705876	0.4563994617745243	8993at7088.fasta
0	3	54	63	15	0.0	1.0		12789at7088.fasta
0	1	33	70	29	0.0	1.0		14251at7088.fasta
2	6	73	142	84	0.6484018264840182	0.35159817351598177	0.7206302462072094	7122at7088.fasta
0	0	162	192	38				5312at7088.fasta
0	0	109	106	2				8994at7088.fasta
1	12	72	94	8	0.1087962962962963	0.8912037037037037	0.0159883867327908	14785at7088.fasta
1	3	145	116	93	0.26666666666666666	0.7333333333333334	0.32899461961230014	5194at7088.fasta
0	2	186	192	95	0.0	1.0		5710at7088.fasta
0	0	28	104	54				10127at7088.fasta
5	6	133	111	113	0.6954887218045114	0.3045112781954886	0.7587663601983641	7125at7088.fasta
0	0	18	33	10				14628at7088.fasta
1	1	219	186	31	0.8493150684931506	0.15068493150684936	1.0	3577at7088.fasta
0	1	185	122	127	0.0	1.0		5550at7088.fasta
0	3	70	167	34	0.0	1.0		5773at7088.fasta
2	7	257	201	52	0.2234574763757643	0.7765425236242357	0.08476691459606811	8779at7088.fasta
0	0	48	52	8				14318at7088.fasta
0	8	76	106	20	0.0	1.0		7382at7088.fasta
0	1	106	89	230	0.0	1.0		8282at7088.fasta
0	7	189	339	17	0.0	1.0		1953at7088.fasta
0	0	268	357	100				3225at7088.fasta
2	0	275	171	26				5457at7088.fasta
2	8	111	145	79	0.32657657657657657	0.6734234234234234	0.19753627579232297	8175at7088.fasta
1	3	50	83	38	0.5533333333333332	0.44666666666666677	1.0	9748at7088.fasta
0	0	186	236	107				2934at7088.fasta
0	2	105	156	55	0.0	1.0		12024at7088.fasta
1	2	133	276	255	1.037593984962406	-0.03759398496240607	1.0	4241at7088.fasta
0	1	55	43	3	0.0	1.0		14424at7088.fasta
0	2	35	89	17	0.0	1.0		10423at7088.fasta
0	1	10	83	57	0.0	1.0		13188at7088.fasta
0	3	299	248	164	0.0	1.0		4993at7088.fasta
2	2	245	330	96	1.346938775510204	-0.346938775510204	1.0	1806at7088.fasta
0	0	104	106	564				2154at7088.fasta
4	2	110	215	199	3.9090909090909087	-2.9090909090909087	0.1868913691468619	3665at7088.fasta
0	0	95	78	16				11704at7088.fasta
0	0	307	220	60				3915at7088.fasta
1	1	388	353	119	0.9097938144329896	0.09020618556701043	1.0	1924at7088.fasta
0	0	123	187	14				5674at7088.fasta
0	2	140	89	0	0.0	1.0		8008at7088.fasta
4	5	448	528	198	0.9428571428571428	0.05714285714285716	1.0	1353at7088.fasta
1	2	163	136	179	0.4171779141104295	0.5828220858895705	0.5941765857736903	3220at7088.fasta
0	0	69	82	119				10476at7088.fasta
8	6	125	136	60	1.4506666666666665	-0.45066666666666655	0.588254401396223	9864at7088.fasta
1	1	37	65	1	1.7567567567567568	-0.7567567567567568	1.0	13808at7088.fasta
0	0	157	223	79				4009at7088.fasta
0	5	84	108	20	0.0	1.0		9619at7088.fasta
5	7	105	171	16	1.163265306122449	-0.16326530612244894	0.7717222790409412	5281at7088.fasta
0	2	116	78	173	0.0	1.0		9236at7088.fasta
0	0	65	96	38				10930at7088.fasta
1	5	51	196	64	0.7686274509803922	0.2313725490196078	1.0	4998at7088.fasta
0	1	94	96	275	0.0	1.0		7117at7088.fasta
4	8	144	135	526	0.46875	0.53125	0.24980748251004753	4954at7088.fasta
1	1	304	368	561	1.2105263157894737	-0.21052631578947367	1.0	603at7088.fasta
1	9	143	197	57	0.15306915306915306	0.846930846930847	0.05157235468207485	6166at7088.fasta
0	0	74	119	3				6979at7088.fasta
0	1	178	275	129	0.0	1.0		3265at7088.fasta
8	3	98	103	281	2.8027210884353737	-1.8027210884353737	0.214168585085503	8559at7088.fasta
0	1	2	57	0	0.0	1.0		14698at7088.fasta
1	6	46	142	37	0.5144927536231884	0.48550724637681164	1.0	7492at7088.fasta
2	2	147	104	301	0.7074829931972789	0.2925170068027211	1.0	4079at7088.fasta
0	0	93	32	55				11260at7088.fasta
0	0	62	71	3				12885at7088.fasta
3	12	264	445	65	0.42140151515151514	0.5785984848484849	0.2785130470163198	1133at7088.fasta
2	4	56	79	48	0.7053571428571429	0.2946428571428571	1.0	12964at7088.fasta
0	0	128	103	45				12530at7088.fasta
1	0	733	683	354				1085at7088.fasta
3	12	115	219	17	0.4760869565217391	0.5239130434782608	0.40264479208982484	4719at7088.fasta
0	1	276	555	598	0.0	1.0		412at7088.fasta
0	0	34	60	3				13774at7088.fasta
0	0	78	48	38				14018at7088.fasta
17	9	114	246	46	4.076023391812865	-3.076023391812865	0.0009083362943697159	2730at7088.fasta
0	3	63	144	22	0.0	1.0		7921at7088.fasta
0	0	78	153	8				6413at7088.fasta
0	0	93	72	13				12300at7088.fasta
1	7	121	80	55	0.09445100354191263	0.9055489964580874	0.009783137888456916	9992at7088.fasta
0	0	54	57	173				13612at7088.fasta
1	1	117	143	382	1.222222222222222	-0.2222222222222221	1.0	3549at7088.fasta
0	0	24	58	15				14130at7088.fasta
1	2	99	98	19	0.494949494949495	0.505050505050505	1.0	9785at7088.fasta
20	4	516	842	318	8.15891472868217	-7.15891472868217	1.5198671204024035e-05	183at7088.fasta
1	0	61	209	28				3417at7088.fasta
0	0	52	100	4				10261at7088.fasta
0	0	25	42	3				16282at7088.fasta
4	1	533	390	859	2.926829268292683	-1.9268292682926829	0.4043378427137134	311at7088.fasta
0	0	14	73	1				13604at7088.fasta
12	5	62	160	228	6.193548387096774	-5.193548387096774	0.0005764294295160325	10778at7088.fasta
0	3	136	217	65	0.0	1.0		3388at7088.fasta
0	1	36	80	55	0.0	1.0		11929at7088.fasta
1	0	201	140	7				6309at7088.fasta
1	8	220	268	60	0.15227272727272725	0.8477272727272728	0.047730182812563686	2158at7088.fasta
1	13	307	320	86	0.08018040591330494	0.9198195940866951	0.0018223695232754216	1910at7088.fasta
0	0	171	94	66				9760at7088.fasta
0	0	51	119	11				11719at7088.fasta
0	0	139	98	6				8615at7088.fasta
0	0	66	47	140				12679at7088.fasta
3	2	197	115	47	0.8756345177664974	0.12436548223350263	1.0	6117at7088.fasta
1	4	82	179	113	0.5457317073170731	0.4542682926829269	1.0	6214at7088.fasta
1	0	95	103	4				10669at7088.fasta
1	4	47	103	0	0.5478723404255319	0.4521276595744681	1.0	11311at7088.fasta
2	6	114	79	120	0.2309941520467836	0.7690058479532164	0.07272430457260326	8015at7088.fasta
1	4	131	281	315	0.5362595419847328	0.4637404580152672	1.0	2163at7088.fasta
2	7	143	161	34	0.32167832167832167	0.6783216783216783	0.18408519406961532	7025at7088.fasta
0	9	115	110	29	0.0	1.0		8864at7088.fasta
0	0	52	150	5				9729at7088.fasta
0	1	8	80	0	0.0	1.0		14072at7088.fasta
2	9	74	237	94	0.7117117117117117	0.28828828828828834	1.0	4546at7088.fasta
1	5	109	112	160	0.20550458715596331	0.7944954128440367	0.2138547009999543	7465at7088.fasta
0	1	23	48	43	0.0	1.0		15271at7088.fasta
0	0	68	198	15				4630at7088.fasta
0	0	15	77	0				13338at7088.fasta
0	1	57	61	9	0.0	1.0		13267at7088.fasta
0	0	156	154	31				7192at7088.fasta
0	0	76	121	22				9468at7088.fasta
0	7	75	81	182	0.0	1.0		10235at7088.fasta
0	0	33	74	153				8010at7088.fasta
13	11	302	155	158	0.606562311860325	0.39343768813967495	0.2715936194392422	10533at7088.fasta
1	5	119	113	162	0.1899159663865546	0.8100840336134454	0.11796044289348752	6410at7088.fasta
3	2	70	68	1	1.4571428571428573	-0.4571428571428573	1.0	13916at7088.fasta
0	0	57	121	3				9388at7088.fasta
0	1	114	83	22	0.0	1.0		10224at7088.fasta
13	4	102	102	142	3.25	-2.25	0.043659300974110055	8923at7088.fasta
0	0	471	197	228				1835at7088.fasta
0	3	126	166	11	0.0	1.0		6240at7088.fasta
1	1	217	361	341	1.663594470046083	-0.663594470046083	1.0	1473at7088.fasta
1	1	67	92	5	1.373134328358209	-0.3731343283582089	1.0	11702at7088.fasta
0	0	105	97	3				7811at7088.fasta
0	1	34	74	0	0.0	1.0		12831at7088.fasta
0	3	192	222	163	0.0	1.0		3611at7088.fasta
1	0	110	171	9				6885at7088.fasta
0	1	57	165	84	0.0	1.0		4776at7088.fasta
0	0	23	70	0				12442at7088.fasta
8	8	82	175	37	2.1341463414634148	-1.1341463414634148	0.170520430954645	5381at7088.fasta
5	4	141	176	553	1.5602836879432624	-0.5602836879432624	0.5210122664003531	3373at7088.fasta
0	1	97	281	80	0.0	1.0		2587at7088.fasta
0	0	209	218	56				2704at7088.fasta
1	3	114	118	10	0.34502923976608185	0.6549707602339181	0.622280927354839	8212at7088.fasta
