Pn	Ps	Dn	Ds	skipped_codons	NI	alpha	pvalue	file
3	3	379	155	133	0.40897097625329815	0.5910290237467019	0.3650573978903771	10671at7088.fasta
0	4	50	221	23	0.0	1.0		4915at7088.fasta
1	1	201	148	61	0.736318407960199	0.263681592039801	1.0	4486at7088.fasta
0	3	11	152	2	0.0	1.0		8065at7088.fasta
0	0	67	148	35				6674at7088.fasta
0	0	142	235	12				4279at7088.fasta
0	0	28	112	1				9597at7088.fasta
0	0	34	120	2				11158at7088.fasta
0	0	63	60	6				13504at7088.fasta
1	2	90	61	23	0.33888888888888885	0.6611111111111112	0.5677948212777933	15241at7088.fasta
4	1	256	231	45	3.609375	-2.609375	0.37652141255959554	5147at7088.fasta
0	0	230	271	12				2359at7088.fasta
5	8	97	201	64	1.295103092783505	-0.295103092783505	0.7640258402686291	7126at7088.fasta
3	5	111	91	2	0.4918918918918918	0.5081081081081082	0.47364705759544073	11111at7088.fasta
4	10	467	542	183	0.46423982869379016	0.5357601713062099	0.28037614204102096	1913at7088.fasta
2	2	143	186	6	1.3006993006993006	-0.3006993006993006	1.0	4253at7088.fasta
1	0	168	146	5				6585at7088.fasta
0	2	337	328	23	0.0	1.0		2251at7088.fasta
0	0	60	120	9				8890at7088.fasta
0	0	3	57	0				14986at7088.fasta
2	1	51	185	2	7.254901960784314	-6.254901960784314	0.1245011324798973	7659at7088.fasta
1	0	117	175	13				6797at7088.fasta
0	0	42	58	2				13097at7088.fasta
0	0	15	82	199				6261at7088.fasta
0	0	75	209	4				4753at7088.fasta
0	0	172	156	21				5483at7088.fasta
2	7	216	295	75	0.3902116402116402	0.6097883597883598	0.31544154537239444	1544at7088.fasta
0	0	7	59	0				15226at7088.fasta
1	0	160	190	18				4267at7088.fasta
1	2	138	511	31	1.8514492753623188	-0.8514492753623188	0.5135185495288404	1811at7088.fasta
0	12	139	302	115	0.0	1.0		2220at7088.fasta
2	7	226	437	47	0.5524652338811631	0.4475347661188369	0.7252395510296314	2287at7088.fasta
1	2	80	94	16	0.5875	0.4125	1.0	15151at7088.fasta
0	1	7	75	0	0.0	1.0		13194at7088.fasta
2	2	117	91	20	0.7777777777777777	0.22222222222222232	1.0	10709at7088.fasta
0	1	447	497	137	0.0	1.0		1884at7088.fasta
0	2	107	361	2	0.0	1.0		1398at7088.fasta
0	1	37	88	1	0.0	1.0		10791at7088.fasta
0	0	37	79	2				12566at7088.fasta
2	1	270	351	12	2.5999999999999996	-1.5999999999999996	0.583056778475688	1351at7088.fasta
0	1	63	98	6	0.0	1.0		11147at7088.fasta
0	4	12	246	0	0.0	1.0		3226at7088.fasta
1	6	321	759	62	0.3940809968847352	0.6059190031152648	0.6808466866096615	332at7088.fasta
0	0	87	144	56				7313at7088.fasta
1	0	234	310	9				1705at7088.fasta
0	0	8	35	0				15190at7088.fasta
0	10	149	195	36	0.0	1.0		3477at7088.fasta
0	8	59	118	46	0.0	1.0		11080at7088.fasta
0	0	56	95	8				11593at7088.fasta
2	3	134	343	153	1.7064676616915424	-0.7064676616915424	0.6241107486128812	2715at7088.fasta
0	2	49	55	2	0.0	1.0		13654at7088.fasta
0	2	56	156	86	0.0	1.0		4623at7088.fasta
0	0	65	128	99				10829at7088.fasta
0	0	29	61	52				13437at7088.fasta
1	0	161	146	5				8238at7088.fasta
0	0	11	66	15				15270at7088.fasta
9	8	275	141	146	0.5768181818181818	0.4231818181818182	0.3006226984488004	5413at7088.fasta
0	0	32	70	0				12633at7088.fasta
9	5	168	461	75	4.939285714285714	-3.939285714285714	0.00402721685752264	1647at7088.fasta
0	9	72	185	36	0.0	1.0		10904at7088.fasta
0	0	16	43	21				14998at7088.fasta
1	6	369	522	9	0.23577235772357724	0.7642276422764227	0.24993662255911003	505at7088.fasta
0	0	58	158	122				6339at7088.fasta
0	2	119	280	4	0.0	1.0		2835at7088.fasta
5	8	177	261	81	0.9216101694915255	0.07838983050847448	1.0	3361at7088.fasta
5	0	61	137	111				6063at7088.fasta
0	0	52	163	6				7084at7088.fasta
1	3	109	174	8	0.5321100917431193	0.4678899082568807	1.0	10943at7088.fasta
184	53	70	126	214	6.249056603773584	-5.249056603773584	7.165431169356835e-19	5030at7088.fasta
0	0	38	109	3				9142at7088.fasta
0	1	67	176	21	0.0	1.0		5508at7088.fasta
0	1	182	178	21	0.0	1.0		5205at7088.fasta
15	16	294	399	80	1.2723214285714286	-0.2723214285714286	0.5790627094539774	764at7088.fasta
0	0	247	351	53				2242at7088.fasta
9	10	82	106	49	1.1634146341463414	-0.1634146341463414	0.8110163150224321	11072at7088.fasta
2	6	366	192	645	0.17486338797814208	0.825136612021858	0.0244145975914774	1264at7088.fasta
21	1	91	88	338	20.307692307692307	-19.307692307692307	2.313789169481841e-05	5922at7088.fasta
0	1	17	99	28	0.0	1.0		9441at7088.fasta
2	17	952	1056	306	0.1304992585269402	0.8695007414730598	0.0009601932345422567	231at7088.fasta
5	0	55	109	131				6989at7088.fasta
0	1	65	112	150	0.0	1.0		7114at7088.fasta
0	0	68	156	22				5954at7088.fasta
3	1	221	200	24	2.7149321266968327	-1.7149321266968327	0.6254389792659765	3580at7088.fasta
1	0	60	115	11				9067at7088.fasta
0	0	50	138	22				6991at7088.fasta
5	6	73	139	57	1.5867579908675802	-0.5867579908675802	0.5219498544810528	8514at7088.fasta
1	2	176	81	13	0.23011363636363638	0.7698863636363636	0.239745546722291	9380at7088.fasta
0	5	72	297	184	0.0	1.0		3343at7088.fasta
4	0	283	385	255				1725at7088.fasta
7	11	516	731	128	0.9015151515151515	0.09848484848484851	1.0	366at7088.fasta
1	39	221	888	115	0.10302819352593108	0.8969718064740689	0.0034129483396752253	254at7088.fasta
10	13	359	828	140	1.7741589886436684	-0.7741589886436684	0.1761058318255779	232at7088.fasta
0	0	22	151	6				11731at7088.fasta
0	0	44	159	370				2240at7088.fasta
2	7	106	352	37	0.948787061994609	0.05121293800539095	1.0	4100at7088.fasta
0	1	299	316	59	0.0	1.0		2403at7088.fasta
3	3	53	110	18	2.0754716981132075	-1.0754716981132075	0.3990753858050617	9524at7088.fasta
0	0	367	463	901				652at7088.fasta
4	0	521	510	73				758at7088.fasta
0	4	24	98	6	0.0	1.0		11189at7088.fasta
1	1	356	448	121	1.2584269662921348	-0.2584269662921348	1.0	1453at7088.fasta
0	4	74	226	18	0.0	1.0		4821at7088.fasta
0	14	108	346	239	0.0	1.0		821at7088.fasta
10	10	273	300	67	1.0989010989010988	-0.09890109890109877	1.0	2535at7088.fasta
0	0	160	193	48				6540at7088.fasta
0	0	22	93	29				13687at7088.fasta
0	0	210	490	134				757at7088.fasta
1	3	30	146	4	1.6222222222222222	-0.6222222222222222	0.5337709077553258	6935at7088.fasta
0	0	22	73	3				13638at7088.fasta
0	6	107	95	38	0.0	1.0		11599at7088.fasta
1	0	27	93	1				11372at7088.fasta
0	0	56	208	12				6265at7088.fasta
3	4	137	175	90	0.958029197080292	0.041970802919708006	1.0	3681at7088.fasta
3	13	173	222	11	0.2961316140506892	0.7038683859493108	0.06873963278311615	3127at7088.fasta
2	0	352	548	97				611at7088.fasta
1	1	86	100	2	1.1627906976744187	-0.16279069767441867	1.0	11165at7088.fasta
0	7	22	167	21	0.0	1.0		8079at7088.fasta
2	1	167	341	54	4.083832335329341	-3.0838323353293413	0.255345125374207	2815at7088.fasta
1	0	41	305	589				2041at7088.fasta
0	1	73	76	22	0.0	1.0		11660at7088.fasta
2	3	56	218	6	2.595238095238095	-1.595238095238095	0.2783061936838446	5851at7088.fasta
1	0	82	155	1				6321at7088.fasta
0	3	47	56	2	0.0	1.0		14156at7088.fasta
0	1	181	153	27	0.0	1.0		5964at7088.fasta
0	0	81	118	47				10496at7088.fasta
0	0	19	109	5				10151at7088.fasta
0	4	120	378	157	0.0	1.0		1417at7088.fasta
0	0	27	36	0				15922at7088.fasta
12	28	577	412	265	0.30601634067838573	0.6939836593216142	0.0004948698433774699	375at7088.fasta
1	5	69	133	2	0.3855072463768116	0.6144927536231883	0.6660128536981076	9568at7088.fasta
1	5	126	97	29	0.15396825396825398	0.846031746031746	0.09116754840698388	11787at7088.fasta
12	14	327	326	28	0.854521625163827	0.14547837483617299	0.8419706545284835	1472at7088.fasta
0	5	146	118	23	0.0	1.0		10345at7088.fasta
5	5	69	116	46	1.681159420289855	-0.681159420289855	0.5085224853577694	13075at7088.fasta
3	2	123	137	169	1.670731707317073	-0.6707317073170731	0.6710365376366115	4068at7088.fasta
13	7	516	628	300	2.2602436323366555	-1.2602436323366555	0.11085199352661149	562at7088.fasta
1	1	73	124	38	1.6986301369863013	-0.6986301369863013	1.0	9102at7088.fasta
5	4	166	242	42	1.8222891566265058	-0.8222891566265058	0.4966193451662346	2860at7088.fasta
0	0	135	204	13				6186at7088.fasta
0	0	50	116	20				10023at7088.fasta
8	18	275	405	58	0.6545454545454545	0.34545454545454546	0.4159687722616112	1313at7088.fasta
1	4	98	114	7	0.29081632653061223	0.7091836734693877	0.3788972944170621	9788at7088.fasta
0	0	31	102	24				10386at7088.fasta
0	2	126	82	20	0.0	1.0		12221at7088.fasta
1	0	42	201	1				6020at7088.fasta
5	4	184	107	9	0.7269021739130435	0.27309782608695654	0.7302828774129713	8116at7088.fasta
0	0	7	51	1				15673at7088.fasta
0	3	144	272	10	0.0	1.0		4369at7088.fasta
2	13	197	192	10	0.14994142912924638	0.8500585708707536	0.00647550842333981	3521at7088.fasta
2	3	171	350	727	1.364522417153996	-0.364522417153996	0.6657587008104244	1009at7088.fasta
0	6	18	197	0	0.0	1.0		5251at7088.fasta
1	4	70	84	7	0.3	0.7	0.3815852329997568	11815at7088.fasta
0	0	103	211	54				5019at7088.fasta
28	40	34	58	120	1.1941176470588235	-0.1941176470588235	0.6247079297595568	10698at7088.fasta
0	0	14	38	4				15635at7088.fasta
0	2	59	97	9	0.0	1.0		10716at7088.fasta
0	1	74	63	20	0.0	1.0		13394at7088.fasta
0	6	159	551	95	0.0	1.0		516at7088.fasta
1	0	91	160	12				7559at7088.fasta
0	0	36	76	1				11898at7088.fasta
0	0	24	57	9				13724at7088.fasta
3	5	459	429	250	0.5607843137254901	0.4392156862745099	0.4938319674207835	988at7088.fasta
0	0	37	58	1				13303at7088.fasta
0	1	21	136	21	0.0	1.0		14326at7088.fasta
0	0	60	62	2				13289at7088.fasta
6	8	996	323	340	0.24322289156626506	0.7567771084337349	0.009521514017362877	3491at7088.fasta
4	1	207	238	267	4.599033816425121	-3.5990338164251208	0.19108202367668672	2424at7088.fasta
0	4	92	206	24	0.0	1.0		7342at7088.fasta
0	0	57	70	33				12029at7088.fasta
0	0	137	40	89				9150at7088.fasta
8	7	232	242	21	1.192118226600985	-0.1921182266009851	0.7974671322176031	2599at7088.fasta
0	1	73	106	32	0.0	1.0		12237at7088.fasta
0	0	149	255	7				3799at7088.fasta
0	0	250	99	204				6179at7088.fasta
0	4	177	234	48	0.0	1.0		5825at7088.fasta
0	0	149	112	31				6353at7088.fasta
0	1	123	90	15	0.0	1.0		9032at7088.fasta
5	8	309	137	24	0.2771035598705502	0.7228964401294498	0.030006818751431977	8106at7088.fasta
1	1	187	180	46	0.9625668449197861	0.03743315508021394	1.0	3904at7088.fasta
28	6	346	354	901	4.77456647398844	-3.7745664739884397	0.00015261633832298178	1317at7088.fasta
1	2	51	269	0	2.6372549019607843	-1.6372549019607843	0.410448282908193	3853at7088.fasta
0	4	133	226	263	0.0	1.0		8186at7088.fasta
1	0	97	108	10				8859at7088.fasta
9	4	142	93	21	1.4735915492957747	-0.47359154929577474	0.7714674771803229	10474at7088.fasta
0	0	5	38	38				14230at7088.fasta
15	4	564	317	314	2.1077127659574466	-1.1077127659574466	0.22940741941389334	984at7088.fasta
0	0	157	153	18				8625at7088.fasta
1	4	368	760	308	0.5163043478260869	0.4836956521739131	1.0	458at7088.fasta
1	6	71	290	47	0.6807511737089201	0.31924882629107987	1.0	2166at7088.fasta
0	3	162	179	17	0.0	1.0		6742at7088.fasta
1	1	207	252	25	1.2173913043478262	-0.21739130434782616	1.0	3297at7088.fasta
1	1	219	165	46	0.7534246575342465	0.24657534246575352	1.0	5166at7088.fasta
0	1	127	132	39	0.0	1.0		8034at7088.fasta
0	7	130	228	173	0.0	1.0		9252at7088.fasta
8	2	268	282	467	4.208955223880597	-3.208955223880597	0.059814378599540106	2469at7088.fasta
0	0	62	85	4				13216at7088.fasta
2	9	355	500	111	0.3129890453834116	0.6870109546165883	0.1365278118568528	2560at7088.fasta
2	8	137	328	12	0.5985401459854015	0.4014598540145985	0.7306387286607143	2710at7088.fasta
15	51	2281	3730	1134	0.48095520540526604	0.519044794594734	0.010548954277091536	4at7088.fasta
0	1	3	44	1	0.0	1.0		15704at7088.fasta
0	0	16	90	0				12713at7088.fasta
0	0	38	99	1				11191at7088.fasta
0	0	145	214	14				3882at7088.fasta
0	0	95	140	16				7778at7088.fasta
13	7	243	365	20	2.789535567313345	-1.789535567313345	0.03543198435700719	1500at7088.fasta
0	0	150	170	5				5031at7088.fasta
3	1	109	97	9	2.669724770642202	-1.669724770642202	0.6247758343868184	7884at7088.fasta
0	0	38	64	8				13809at7088.fasta
10	15	415	882	1522	1.416867469879518	-0.41686746987951806	0.39386452296397567	52at7088.fasta
1	3	61	119	22	0.6502732240437159	0.3497267759562841	1.0	9752at7088.fasta
2	0	24	121	164				6583at7088.fasta
1	4	93	157	60	0.4220430107526882	0.5779569892473118	0.6545500734580452	4541at7088.fasta
2	7	113	293	1	0.7408343868520859	0.2591656131479141	1.0	2873at7088.fasta
3	5	79	256	205	1.9443037974683544	-0.9443037974683544	0.4027490322454143	2845at7088.fasta
0	0	227	163	24				6080at7088.fasta
0	0	82	58	36				9288at7088.fasta
0	0	123	131	113				9145at7088.fasta
0	4	63	139	28	0.0	1.0		2747at7088.fasta
0	0	266	365	124				1366at7088.fasta
24	31	901	999	162	0.8584010597543947	0.14159894024560526	0.5876255151372862	106at7088.fasta
4	22	159	583	95	0.6666666666666667	0.33333333333333326	0.6267755668532886	730at7088.fasta
0	1	50	89	12	0.0	1.0		16196at7088.fasta
0	5	60	117	56	0.0	1.0		11368at7088.fasta
0	0	6	65	3				13008at7088.fasta
5	8	175	130	10	0.46428571428571425	0.5357142857142858	0.2531427825632776	7447at7088.fasta
4	3	269	223	18	1.1053283767038413	-0.10532837670384132	1.0	2774at7088.fasta
2	0	20	32	7				15613at7088.fasta
0	1	62	65	30	0.0	1.0		13763at7088.fasta
2	2	117	125	178	1.0683760683760684	-0.06837606837606836	1.0	9885at7088.fasta
9	3	56	204	21	10.928571428571427	-9.928571428571427	0.00018896550608976534	6175at7088.fasta
2	8	559	787	42	0.35196779964221825	0.6480322003577818	0.21019753800259633	242at7088.fasta
1	1	284	195	12	0.6866197183098592	0.31338028169014076	1.0	4948at7088.fasta
0	1	55	91	15	0.0	1.0		10878at7088.fasta
3	12	237	682	30	0.7194092827004219	0.2805907172995781	0.7712806203768978	250at7088.fasta
0	1	132	394	18	0.0	1.0		1962at7088.fasta
0	0	62	65	24				12226at7088.fasta
6	25	873	2112	354	0.5806185567010309	0.4193814432989691	0.31987784571116484	34at7088.fasta
1	0	54	103	3				10562at7088.fasta
0	5	57	382	5	0.0	1.0		1465at7088.fasta
0	0	70	61	51				14213at7088.fasta
0	0	325	267	177				3221at7088.fasta
1	0	79	122	24				9343at7088.fasta
0	0	74	350	63				3807at7088.fasta
0	0	85	198	59				5580at7088.fasta
0	4	79	325	138	0.0	1.0		1918at7088.fasta
0	0	49	52	4				13230at7088.fasta
17	7	239	248	76	2.5200239091452477	-1.5200239091452477	0.057784132417447884	2181at7088.fasta
1	0	44	75	2				12605at7088.fasta
18	9	179	197	85	2.201117318435754	-1.2011173184357542	0.07206787300306675	3175at7088.fasta
17	8	781	280	105	0.7618437900128041	0.2381562099871959	0.4994233865749598	2327at7088.fasta
1	1	62	157	11	2.532258064516129	-1.532258064516129	0.48979843685726043	7598at7088.fasta
3	4	112	83	378	0.5558035714285715	0.4441964285714285	0.46682948959526777	10773at7088.fasta
1	4	136	198	70	0.3639705882352941	0.6360294117647058	0.6518980033876418	5949at7088.fasta
1	4	70	203	9	0.725	0.275	1.0	4212at7088.fasta
1	1	7	47	13	6.714285714285714	-5.714285714285714	0.2675324675324675	15193at7088.fasta
0	2	57	163	11	0.0	1.0		9292at7088.fasta
1	1	391	593	463	1.5166240409207161	-0.5166240409207161	1.0	427at7088.fasta
1	3	1	53	0	17.666666666666668	-16.666666666666668	0.13430127041742285	13263at7088.fasta
0	0	228	244	36				2460at7088.fasta
0	1	173	287	15	0.0	1.0		2987at7088.fasta
0	0	145	97	167				7749at7088.fasta
0	0	88	186	4				6912at7088.fasta
0	1	52	154	27	0.0	1.0		7755at7088.fasta
0	7	39	174	2	0.0	1.0		6707at7088.fasta
0	0	78	336	28				2829at7088.fasta
4	11	149	195	19	0.47589993898718735	0.5241000610128126	0.2872941897004119	3833at7088.fasta
0	1	180	183	53	0.0	1.0		7732at7088.fasta
0	3	61	261	238	0.0	1.0		3047at7088.fasta
0	4	28	100	2	0.0	1.0		11312at7088.fasta
0	6	42	178	19	0.0	1.0		6791at7088.fasta
1	11	718	553	643	0.07001772600658394	0.929982273993416	0.0008091546846635876	8438at7088.fasta
3	4	354	421	168	0.8919491525423728	0.10805084745762716	1.0	2052at7088.fasta
6	4	123	98	22	1.1951219512195121	-0.19512195121951215	1.0	8993at7088.fasta
0	3	43	71	62	0.0	1.0		12789at7088.fasta
0	1	22	63	10	0.0	1.0		14251at7088.fasta
4	6	85	117	64	0.9176470588235294	0.08235294117647063	1.0	7122at7088.fasta
0	0	123	196	29				5312at7088.fasta
0	0	76	126	64				8994at7088.fasta
1	12	73	79	12	0.09018264840182648	0.9098173515981736	0.006696838763238439	14785at7088.fasta
1	3	132	154	36	0.3888888888888889	0.6111111111111112	0.6275818416220196	5194at7088.fasta
1	3	204	204	23	0.3333333333333333	0.6666666666666667	0.6231863366230614	5710at7088.fasta
0	0	31	140	26				10127at7088.fasta
5	6	141	141	82	0.8333333333333334	0.16666666666666663	1.0	7125at7088.fasta
0	0	19	40	15				14628at7088.fasta
1	1	204	165	17	0.8088235294117647	0.19117647058823528	1.0	3577at7088.fasta
0	1	167	169	68	0.0	1.0		5550at7088.fasta
0	3	62	165	40	0.0	1.0		5773at7088.fasta
2	7	204	251	51	0.35154061624649857	0.6484593837535014	0.31000735966810844	8779at7088.fasta
0	0	42	62	9				14318at7088.fasta
0	8	103	107	46	0.0	1.0		7382at7088.fasta
0	1	157	131	72	0.0	1.0		8282at7088.fasta
0	7	142	308	7	0.0	1.0		1953at7088.fasta
0	0	224	394	44				3225at7088.fasta
2	0	184	210	60				5457at7088.fasta
1	8	109	167	101	0.1915137614678899	0.8084862385321101	0.1603726991931521	8175at7088.fasta
1	3	38	99	44	0.868421052631579	0.13157894736842102	1.0	9748at7088.fasta
0	0	190	291	105				2934at7088.fasta
0	2	68	155	12	0.0	1.0		12024at7088.fasta
1	1	146	362	104	2.4794520547945202	-1.4794520547945202	0.4937940598636311	4241at7088.fasta
0	1	33	70	0	0.0	1.0		14424at7088.fasta
0	2	11	112	0	0.0	1.0		10423at7088.fasta
0	1	33	97	0	0.0	1.0		13188at7088.fasta
0	4	244	327	117	0.0	1.0		4993at7088.fasta
2	2	205	381	58	1.8585365853658535	-0.8585365853658535	0.6152003081432175	1806at7088.fasta
0	0	205	305	168				2154at7088.fasta
1	2	96	277	81	1.4427083333333335	-0.4427083333333335	1.0	3665at7088.fasta
1	0	80	89	5				11704at7088.fasta
0	0	241	272	31				3915at7088.fasta
1	1	330	373	46	1.1303030303030304	-0.13030303030303036	1.0	1924at7088.fasta
0	0	136	179	5				5674at7088.fasta
0	2	125	97	5	0.0	1.0		8008at7088.fasta
4	5	497	533	183	0.8579476861167002	0.14205231388329975	1.0	1353at7088.fasta
1	3	146	157	274	0.35844748858447484	0.6415525114155252	0.6238982770361365	3220at7088.fasta
6	2	71	94	115	3.9718309859154926	-2.9718309859154926	0.14115063117118298	10476at7088.fasta
7	6	126	143	53	1.3240740740740742	-0.3240740740740742	0.7777495151468647	9864at7088.fasta
1	1	22	61	1	2.7727272727272725	-1.7727272727272725	0.47030812324929977	13808at7088.fasta
0	0	165	202	21				4009at7088.fasta
0	5	53	113	4	0.0	1.0		9619at7088.fasta
5	6	57	169	44	2.4707602339181287	-1.4707602339181287	0.16152748167729844	5281at7088.fasta
5	3	106	114	152	1.7924528301886793	-0.7924528301886793	0.4901075030217361	9236at7088.fasta
0	0	54	126	5				10930at7088.fasta
1	5	42	199	66	0.9476190476190477	0.052380952380952306	1.0	4998at7088.fasta
0	1	135	167	93	0.0	1.0		7117at7088.fasta
4	11	198	240	477	0.44077134986225897	0.559228650137741	0.19183932391019337	4954at7088.fasta
4	6	304	462	406	1.013157894736842	-0.013157894736842035	1.0	603at7088.fasta
6	9	131	220	3	1.1195928753180662	-0.11959287531806617	1.0	6166at7088.fasta
0	0	70	114	18				6979at7088.fasta
2	1	182	320	35	3.5164835164835164	-2.5164835164835164	0.30115113186979026	3265at7088.fasta
8	3	78	118	292	4.034188034188034	-3.034188034188034	0.054631560273680095	8559at7088.fasta
0	1	4	42	0	0.0	1.0		14698at7088.fasta
1	6	61	128	29	0.34972677595628415	0.6502732240437159	0.4354110124209187	7492at7088.fasta
2	6	150	170	295	0.37777777777777777	0.6222222222222222	0.2936836178401766	4079at7088.fasta
0	1	94	68	33	0.0	1.0		11260at7088.fasta
0	0	59	64	11				12885at7088.fasta
3	12	230	450	34	0.48913043478260876	0.5108695652173912	0.4073159748410148	1133at7088.fasta
2	4	49	76	43	0.7755102040816326	0.22448979591836737	1.0	12964at7088.fasta
0	0	94	124	47				12530at7088.fasta
2	0	643	754	288				1085at7088.fasta
3	13	66	257	14	0.8986013986013988	0.10139860139860124	1.0	4719at7088.fasta
0	1	278	571	644	0.0	1.0		412at7088.fasta
0	0	29	62	2				13774at7088.fasta
0	0	67	52	30				14018at7088.fasta
17	9	95	265	28	5.269005847953217	-4.269005847953217	7.298688869565376e-05	2730at7088.fasta
1	3	58	160	19	0.9195402298850575	0.08045977011494254	1.0	7921at7088.fasta
0	0	57	156	23				6413at7088.fasta
0	0	91	69	7				12300at7088.fasta
1	8	102	119	11	0.14583333333333334	0.8541666666666666	0.044495444202012846	9992at7088.fasta
1	0	101	116	47				13612at7088.fasta
3	2	212	190	288	1.3443396226415096	-0.34433962264150964	1.0	3549at7088.fasta
0	0	17	75	1				14130at7088.fasta
1	2	91	110	48	0.6043956043956044	0.39560439560439564	1.0	9785at7088.fasta
20	4	467	958	170	10.25695931477516	-9.25695931477516	6.219922436201313e-07	183at7088.fasta
1	0	62	206	26				3417at7088.fasta
0	0	40	95	0				10261at7088.fasta
0	0	18	40	1				16282at7088.fasta
4	1	424	421	814	3.9716981132075473	-2.9716981132075473	0.3735876487806474	311at7088.fasta
0	0	8	83	0				13604at7088.fasta
9	4	58	168	270	6.517241379310345	-5.517241379310345	0.001811106597722841	10778at7088.fasta
0	3	135	276	33	0.0	1.0		3388at7088.fasta
0	2	20	126	2	0.0	1.0		11929at7088.fasta
1	0	181	138	10				6309at7088.fasta
1	8	174	388	6	0.278735632183908	0.7212643678160919	0.2877332557991466	2158at7088.fasta
1	12	259	367	87	0.11808236808236808	0.881917631917632	0.01893595410428474	1910at7088.fasta
0	0	155	118	110				9760at7088.fasta
0	0	46	107	16				11719at7088.fasta
0	0	129	94	10				8615at7088.fasta
0	0	63	45	130				12679at7088.fasta
3	2	169	118	64	1.047337278106509	-0.047337278106508895	1.0	6117at7088.fasta
2	4	133	164	13	0.6165413533834586	0.3834586466165414	0.6956107782628596	6214at7088.fasta
1	0	86	110	3				10669at7088.fasta
1	4	27	115	0	1.0648148148148149	-0.06481481481481488	1.0	11311at7088.fasta
2	6	56	113	115	0.6726190476190476	0.32738095238095244	1.0	8015at7088.fasta
0	3	106	228	140	0.0	1.0		2163at7088.fasta
2	7	110	201	33	0.5220779220779221	0.47792207792207786	0.5028143088382792	7025at7088.fasta
1	10	39	160	19	0.4102564102564103	0.5897435897435896	0.6943226952414028	8864at7088.fasta
0	0	47	135	2				9729at7088.fasta
0	1	3	62	3	0.0	1.0		14072at7088.fasta
2	10	51	282	150	1.1058823529411765	-0.10588235294117654	1.0	4546at7088.fasta
1	6	172	159	29	0.15406976744186046	0.8459302325581395	0.061927525135182834	7465at7088.fasta
1	1	18	46	96	2.5555555555555554	-1.5555555555555554	0.49603729603729607	15271at7088.fasta
0	0	68	202	3				4630at7088.fasta
0	0	6	61	0				13338at7088.fasta
0	1	55	58	5	0.0	1.0		13267at7088.fasta
0	0	158	161	56				7192at7088.fasta
0	0	80	121	12				9468at7088.fasta
0	8	108	133	49	0.0	1.0		10235at7088.fasta
0	0	26	78	154				8010at7088.fasta
12	11	262	135	138	0.5621096460791117	0.43789035392088826	0.18329977278834675	10533at7088.fasta
1	5	78	150	147	0.38461538461538464	0.6153846153846154	0.6666002044051722	6410at7088.fasta
3	2	74	65	1	1.3175675675675675	-0.31756756756756754	1.0	13916at7088.fasta
0	0	45	114	226				9388at7088.fasta
0	1	102	86	34	0.0	1.0		10224at7088.fasta
14	4	112	121	75	3.78125	-2.78125	0.02522056138995438	8923at7088.fasta
0	0	420	235	518				1835at7088.fasta
0	3	83	181	30	0.0	1.0		6240at7088.fasta
1	1	160	363	352	2.26875	-1.2687499999999998	0.5196946564885495	1473at7088.fasta
1	1	59	98	8	1.6610169491525424	-0.6610169491525424	1.0	11702at7088.fasta
0	0	98	115	3				7811at7088.fasta
0	1	28	74	1	0.0	1.0		12831at7088.fasta
0	3	171	302	53	0.0	1.0		3611at7088.fasta
1	0	91	164	2				6885at7088.fasta
0	1	115	175	87	0.0	1.0		4776at7088.fasta
0	0	22	68	0				12442at7088.fasta
8	8	84	164	33	1.9523809523809523	-0.9523809523809523	0.2777733501896712	5381at7088.fasta
5	4	117	178	363	1.9017094017094016	-0.9017094017094016	0.49208116112112366	3373at7088.fasta
0	1	86	346	85	0.0	1.0		2587at7088.fasta
0	0	152	251	48				2704at7088.fasta
1	3	109	118	4	0.36085626911314983	0.6391437308868502	0.6234463127631116	8212at7088.fasta
0	3	55	200	57	0.0	1.0		5614at7088.fasta
0	6	45	272	14	0.0	1.0		3153at7088.fasta
6	7	227	210	45	0.7929515418502203	0.20704845814977968	0.7816263412745277	3659at7088.fasta
0	1	208	204	72	0.0	1.0		5146at7088.fasta
0	0	34	225	3				5480at7088.fasta
2	5	291	495	131	0.6804123711340206	0.31958762886597936	1.0	1388at7088.fasta
0	0	154	217	58				5044at7088.fasta
5	11	329	541	229	0.7474440453163856	0.25255595468361436	0.7956382735160349	495at7088.fasta
2	2	79	214	26	2.708860759493671	-1.708860759493671	0.30005685695758333	3874at7088.fasta
1	1	301	240	22	0.7973421926910299	0.2026578073089701	1.0	3587at7088.fasta
1	0	80	123	3				9701at7088.fasta
0	0	132	181	71				7146at7088.fasta
3	4	29	122	3	3.1551724137931036	-2.1551724137931036	0.14793529434474434	9442at7088.fasta
0	0	105	111	5				9119at7088.fasta
0	1	116	138	36	0.0	1.0		6414at7088.fasta
0	7	86	225	128	0.0	1.0		8901at7088.fasta
3	13	224	247	87	0.2544642857142857	0.7455357142857143	0.03824287626160698	9367at7088.fasta
64	42	279	689	1278	3.763099505034989	-2.763099505034989	2.3990436314877664e-10	83at7088.fasta
0	0	11	98	0				12503at7088.fasta
0	1	1	64	84	0.0	1.0		12326at7088.fasta
0	1	18	75	11	0.0	1.0		14205at7088.fasta
0	4	66	127	187	0.0	1.0		8453at7088.fasta
1	2	153	351	35	1.1470588235294117	-0.1470588235294117	1.0	1758at7088.fasta
